Betrag,ZeitLetzteTx,EntfernungClusterzentrum,EntfernungnaechstesGeraet,letzteHandyEntsperrung,Alter,Fraud,5311,5411,5541,5812,5912,7995,6012,5813,4111,7011
3822.66,3.14,85.76,238.71,71.33,60,0,0,0,0,0,0,0,0,0,1,0
2056.69,1.93,98.17,196.03,15.2,83,1,0,0,0,0,0,1,0,0,0,0
7241.51,4.25,60.88,319.9,3.14,50,0,0,0,1,0,0,0,0,0,0,0
4418.19,2.99,210.48,117.29,11.25,49,0,0,0,0,1,0,0,0,0,0,0
2144.86,51.56,11.69,286.66,6.44,24,0,0,0,1,0,0,0,0,0,0,0
9604.26,6.28,743.45,372.44,43.34,87,0,0,0,1,0,0,0,0,0,0,0
2629.93,3.34,191.79,474.24,93.7,51,1,0,0,0,0,0,0,0,1,0,0
5001.22,6.64,31.05,90.01,19.92,34,0,0,0,0,0,1,0,0,0,0,0
9204.04,2.47,71.78,380.24,1.72,52,0,0,0,0,0,0,0,0,1,0,0
9921.96,3.42,78.8,494.59,15.75,38,0,0,0,0,0,0,0,0,1,0,0
3496.84,15.04,10.63,323.94,28.61,58,0,0,0,1,0,0,0,0,0,0,0
1219.85,0.48,75.74,12.71,16.19,71,0,0,0,0,0,0,0,0,1,0,0
400.56,8.15,62.6,213.3,32.46,72,0,0,0,0,0,0,0,1,0,0,0
2580.07,5.26,66.16,343.3,24,86,0,0,0,0,0,1,0,0,0,0,0
8428.25,1.22,41.82,205.65,1.27,87,0,0,0,1,0,0,0,0,0,0,0
6574.63,0.52,93.81,244.95,53.84,38,0,0,0,1,0,0,0,0,0,0,0
3557.22,0.11,14.84,143.26,10.95,46,0,0,0,0,0,0,0,1,0,0,0
8276.29,3.91,53,163.19,11.84,65,0,0,0,0,1,0,0,0,0,0,0
4328.77,5.6,391.97,218.45,45.91,44,1,0,0,0,0,0,0,0,0,1,0
6098.45,5.12,64.71,284.89,43.11,72,0,0,1,0,0,0,0,0,0,0,0
6066.83,12.05,33.45,218.63,32.49,31,0,0,0,0,0,0,0,0,1,0,0
4236.29,11.5,75.11,227.42,53.52,77,0,0,0,0,0,0,0,0,0,1,0
7721.26,15.84,94.33,189.71,16.32,75,0,0,0,0,1,0,0,0,0,0,0
1830.44,2.85,64.29,59.18,8.88,65,0,1,0,0,0,0,0,0,0,0,0
3469.63,9.25,65.25,380.7,42.01,24,0,0,0,0,0,0,1,0,0,0,0
3540.84,1.51,22.16,486.6,8.86,22,0,0,1,0,0,0,0,0,0,0,0
3879.56,1.83,361.61,302.49,26.07,80,1,0,1,0,0,0,0,0,0,0,0
7306.71,19.33,34.51,299.93,69.74,58,1,0,0,0,0,0,0,1,0,0,0
97.72,25.78,89.54,289.35,18.03,34,0,0,1,0,0,0,0,0,0,0,0
8128.99,19.92,29.3,13.59,47.19,55,0,0,0,0,0,0,0,0,0,0,1
5726.46,13.32,471.95,210.62,4.72,77,0,0,0,0,0,0,0,1,0,0,0
2319.57,0.07,77.07,379.65,30.33,40,0,0,0,0,0,0,0,0,0,0,1
6530.1,2.55,405.65,346.7,76.63,62,1,0,1,0,0,0,0,0,0,0,0
4228.32,0.67,726.98,128.17,33.81,39,0,0,0,0,1,0,0,0,0,0,0
7820.48,1.53,122.67,61.68,67.79,49,0,0,0,0,0,0,0,0,0,1,0
9529.5,2.33,846.19,276.4,33.59,78,0,0,0,0,0,1,0,0,0,0,0
3373.55,23.62,43.83,88.73,10.56,65,0,1,0,0,0,0,0,0,0,0,0
268.66,5.77,67.13,14.48,48.13,35,0,0,0,0,0,0,0,0,0,1,0
9855.99,2.96,954.54,407.51,28.01,73,1,0,1,0,0,0,0,0,0,0,0
5792.22,50.24,464.16,485.03,5.49,28,1,1,0,0,0,0,0,0,0,0,0
6327.36,34.41,6.24,235.17,2.55,49,0,0,0,0,0,1,0,0,0,0,0
5964.29,3.32,50.93,393.7,76.22,38,1,0,0,0,0,0,1,0,0,0,0
2858.87,5.92,28.47,186.71,42.76,24,1,0,0,0,0,0,1,0,0,0,0
7337.44,2.98,29.32,224.05,39.78,42,0,0,0,0,0,0,0,1,0,0,0
8799.07,11.41,93.5,343.21,122.77,64,0,0,0,0,1,0,0,0,0,0,0
2088.35,16.32,38.46,433.95,83.12,30,0,0,0,0,0,0,0,0,1,0,0
4289.84,4.73,50.16,91.95,78.13,51,0,0,0,0,0,1,0,0,0,0,0
243.51,20.17,94.99,242.57,15.75,84,0,0,0,0,0,0,0,0,1,0,0
4765.88,1.03,20.13,447.5,15.77,52,0,0,0,0,0,0,0,0,1,0,0
1916.42,1.44,95.85,16.63,3.9,80,1,0,0,0,0,0,1,0,0,0,0
2894.56,7.35,50.43,1.28,20.23,85,0,0,1,0,0,0,0,0,0,0,0
8950.99,2.48,62.93,256.46,18.5,54,0,0,0,0,0,0,0,0,0,1,0
4240.65,23.27,75.69,306.77,86.15,75,0,0,0,0,0,0,0,0,1,0,0
7174.68,2.82,68.54,250.76,34.07,79,0,0,0,1,0,0,0,0,0,0,0
394.42,7.8,734.18,77.52,11.47,27,0,0,0,0,0,0,0,0,1,0,0
5868.24,1.42,25.34,98.69,19.26,52,0,0,0,0,0,0,0,0,0,1,0
5327.11,8.97,31.55,475.89,33.26,30,0,0,1,0,0,0,0,0,0,0,0
9053.12,5.5,373.08,30.88,28.5,47,0,0,0,0,0,1,0,0,0,0,0
1914.55,59.84,636.11,19.09,68.63,72,1,0,0,0,0,1,0,0,0,0,0
9168.87,2.59,299.63,108.09,36.3,43,0,0,0,0,0,0,0,1,0,0,0
7239.4,18.52,55.42,443.67,1.68,58,1,0,0,1,0,0,0,0,0,0,0
6710.86,5.68,96.15,293.53,37.86,19,1,0,0,1,0,0,0,0,0,0,0
7178.7,5.92,929.47,347.63,39.66,60,1,0,0,0,0,0,0,0,1,0,0
8120.83,5.24,140.1,177.63,6.4,89,0,0,0,0,0,1,0,0,0,0,0
6235.03,10.15,12.52,73.53,81.09,23,1,0,0,0,0,0,1,0,0,0,0
5620.43,3.84,77.01,323.68,24.84,20,0,0,0,0,0,0,0,0,0,1,0
9998.24,17.59,92.77,161.57,14.74,70,0,0,0,0,1,0,0,0,0,0,0
8752.36,8.07,32.83,368.88,50.87,44,1,0,1,0,0,0,0,0,0,0,0
3908.78,14.29,7.44,334.25,57.97,30,1,0,0,0,0,0,0,0,0,0,1
2715.17,0.34,93.33,176.43,26.85,63,0,0,0,0,1,0,0,0,0,0,0
822.15,1.84,13.16,414.49,4.61,77,0,0,0,1,0,0,0,0,0,0,0
994.49,13.32,44.47,478.42,12.49,41,0,0,0,0,0,1,0,0,0,0,0
5599.18,7.24,886.96,421.86,69.46,36,1,1,0,0,0,0,0,0,0,0,0
4324.93,7.59,17.73,46,23.69,67,0,1,0,0,0,0,0,0,0,0,0
9720.59,0.16,73.15,483.3,3.74,49,1,0,0,0,0,0,1,0,0,0,0
4355.96,1.11,43.43,218.1,14.21,41,0,1,0,0,0,0,0,0,0,0,0
7055.93,5.42,27.35,79.8,8.73,46,0,0,0,0,1,0,0,0,0,0,0
6561.81,9.69,98.16,184.73,20.7,22,0,0,1,0,0,0,0,0,0,0,0
4728.82,0.35,3.94,41.91,13.81,28,0,0,0,0,0,0,0,0,1,0,0
2650.33,10.99,79.89,235.42,4.67,21,0,0,0,0,0,0,0,0,0,1,0
106.16,11.63,25.94,457.57,70.5,48,1,0,0,0,0,0,0,0,0,1,0
7882.67,3.51,0.35,219.67,57.48,69,0,0,1,0,0,0,0,0,0,0,0
4685.6,23.15,65.92,314.51,100.44,28,1,0,1,0,0,0,0,0,0,0,0
1418.07,13.8,65.81,349.98,8.98,64,0,0,0,0,0,0,1,0,0,0,0
4612.53,1.38,14.68,284.74,7.85,72,1,0,0,0,0,0,1,0,0,0,0
2756.31,4.83,44.93,196.87,0.85,81,0,1,0,0,0,0,0,0,0,0,0
8342.14,2.1,85.91,59.48,13.9,56,0,0,0,0,0,0,1,0,0,0,0
8345.01,8.01,58.03,386.88,69.3,64,0,0,0,0,0,0,0,1,0,0,0
4380.88,1.19,59.04,93.51,64.66,87,0,0,0,0,0,1,0,0,0,0,0
6255.53,1.21,69.13,28.85,5.26,80,0,0,1,0,0,0,0,0,0,0,0
5389.57,11.4,893.91,98.79,107.4,43,1,0,0,0,0,0,1,0,0,0,0
3049.12,9.04,7.33,465.8,8.79,83,0,0,0,0,0,0,0,1,0,0,0
5247.21,7.08,96.37,481.38,8.35,76,1,0,0,0,0,0,1,0,0,0,0
4501.93,0.58,69.73,494.69,21.15,33,0,0,0,0,0,0,0,0,0,1,0
1930.2,0.37,17.18,411.58,41.18,52,0,0,0,0,0,0,0,1,0,0,0
8555.22,1.78,301.08,23.36,10.35,25,0,0,0,0,0,0,0,0,1,0,0
4624.2,36.63,10.34,249.86,8.52,59,0,0,1,0,0,0,0,0,0,0,0
2741.03,9.54,88.3,320.55,42.75,29,0,0,0,0,0,1,0,0,0,0,0
5462.97,2.33,72.1,333.52,21.54,77,0,0,0,0,0,0,0,0,0,0,1
4055.01,1.93,21.5,178.21,23.37,30,0,0,0,0,0,0,0,0,1,0,0
8890.98,10.84,20.5,241.2,44.4,83,0,0,0,1,0,0,0,0,0,0,0
3177.86,44.87,794.48,241.73,15.8,57,0,0,0,0,1,0,0,0,0,0,0
574.59,6.26,905,58.48,17.74,74,1,0,1,0,0,0,0,0,0,0,0
9794.98,2.12,25.36,236.79,18.37,62,0,0,0,1,0,0,0,0,0,0,0
4495.4,9.21,30.59,54.32,3.73,67,0,0,0,0,0,0,0,1,0,0,0
9821.11,8.05,88.98,8.91,12.58,29,0,0,0,0,0,0,0,0,1,0,0
3495.63,1.02,53.02,475.91,17.9,27,0,1,0,0,0,0,0,0,0,0,0
3552.3,7.31,81.65,432.35,14.56,69,1,1,0,0,0,0,0,0,0,0,0
5042.23,4.9,44.82,371.6,18.41,63,1,0,0,1,0,0,0,0,0,0,0
2684.51,19.91,93.64,316.28,16.37,41,0,0,0,0,0,0,0,0,0,1,0
8190.72,2.86,49.26,202.97,48.92,25,1,0,0,0,0,0,0,1,0,0,0
9996.88,1.02,77.09,186.58,0.46,75,0,0,0,0,0,0,0,1,0,0,0
6368.13,2.23,44.55,499.33,90.7,63,0,0,0,0,0,0,0,0,0,1,0
3916.56,4.45,37.49,311.67,97.27,55,1,0,0,0,0,0,0,1,0,0,0
7109.82,5.74,79.75,322.69,0.64,34,1,0,0,1,0,0,0,0,0,0,0
6068.26,0.4,370.23,416.29,32.47,26,0,0,0,0,0,0,0,1,0,0,0
9484.86,11.24,31.87,466.39,19.34,48,0,0,0,0,0,0,0,0,0,1,0
7226.97,0.4,819.59,478.67,65.13,45,1,0,0,1,0,0,0,0,0,0,0
5131.28,19.35,172.1,475.66,32.66,88,0,0,0,0,0,0,0,1,0,0,0
482.43,2.76,17.89,6.46,40.25,81,0,0,0,1,0,0,0,0,0,0,0
2153.12,24.17,71.27,327.47,18.22,45,0,0,0,0,0,0,0,1,0,0,0
2574.44,3.99,233.49,218.1,20.69,59,0,0,0,0,0,0,0,0,0,0,1
8870.92,5.78,408.1,92.3,109.4,62,1,0,0,0,0,0,0,0,0,0,1
8525.14,3.37,212.74,47.92,10.41,18,0,0,0,0,0,0,0,1,0,0,0
3902.3,0.47,59.39,323.04,1.92,58,1,0,1,0,0,0,0,0,0,0,0
8086.12,5.78,11.79,320.72,84.78,82,1,0,0,0,0,0,0,0,1,0,0
5602.34,7.94,10.9,152.39,3.92,32,0,0,0,0,0,0,1,0,0,0,0
9365.39,0.04,75.4,378.77,29.34,68,0,0,0,0,1,0,0,0,0,0,0
8593.83,3.98,97.96,130.65,39.81,80,0,1,0,0,0,0,0,0,0,0,0
8435.78,2,92.95,233.1,4.82,62,0,0,0,0,0,0,0,0,0,1,0
2355.57,3.26,65.37,467.17,27.59,66,1,0,0,0,0,0,1,0,0,0,0
7195.91,7.63,54.63,362.75,3.99,67,1,0,0,0,0,0,1,0,0,0,0
846.02,0.35,38.22,367.28,1.37,63,0,1,0,0,0,0,0,0,0,0,0
1128.53,11.08,279.96,426.01,1.88,59,1,0,0,1,0,0,0,0,0,0,0
1661.47,5.44,21.82,417.81,68.4,50,0,0,1,0,0,0,0,0,0,0,0
1947.35,15.32,180.62,365.02,22.09,40,1,0,0,0,0,0,1,0,0,0,0
805.78,8.37,61.89,103.27,19.84,63,0,0,0,0,1,0,0,0,0,0,0
8410.46,31.71,17.11,177.47,38.15,46,0,0,1,0,0,0,0,0,0,0,0
7067.17,2.23,490.53,46.87,38.09,41,0,0,0,0,1,0,0,0,0,0,0
9500.45,7.36,60.97,160.43,34.38,60,0,0,0,0,1,0,0,0,0,0,0
9616.54,13.95,42.27,116.94,28.89,74,0,0,0,1,0,0,0,0,0,0,0
1536.44,1.33,344.17,274.86,24.33,72,1,1,0,0,0,0,0,0,0,0,0
7703.81,0.9,20.82,0.7,2.45,26,0,0,0,0,0,0,0,1,0,0,0
2233.65,5.66,17.37,441.62,36.21,30,0,0,1,0,0,0,0,0,0,0,0
5246.58,23.3,14.6,24.76,18.81,23,0,0,0,1,0,0,0,0,0,0,0
5075,27.59,94.76,343.17,21.69,46,0,0,0,0,0,0,0,0,1,0,0
6238.21,7.27,44.6,376.19,37.62,67,0,0,0,1,0,0,0,0,0,0,0
441.24,21.77,109.83,444.18,80.25,83,0,0,0,0,0,0,0,1,0,0,0
8494.88,2.96,23,340.54,26.94,58,0,0,0,0,0,0,0,0,1,0,0
1712.92,3.34,24.07,207.2,0.35,42,0,0,0,1,0,0,0,0,0,0,0
6717.75,5.35,69.36,42.91,26.68,59,0,0,0,0,0,0,0,0,0,1,0
7333.6,2.85,5.96,27.53,20.96,87,0,0,0,0,0,0,0,0,1,0,0
5040.62,10.16,86.71,174.12,44.3,21,0,0,0,0,0,0,0,1,0,0,0
6320.79,6.87,3.02,146.35,25.46,65,0,0,0,1,0,0,0,0,0,0,0
9342.82,14.35,60.36,272.01,36.86,73,0,0,1,0,0,0,0,0,0,0,0
2171.79,14.14,85.09,59.4,29.42,26,1,0,0,0,0,0,1,0,0,0,0
2583.67,19.28,102,173.32,64.06,80,0,1,0,0,0,0,0,0,0,0,0
5252.96,18.96,46.64,116.45,12.14,24,0,0,0,0,1,0,0,0,0,0,0
1614.05,11.27,347.44,242.18,23.05,87,0,0,1,0,0,0,0,0,0,0,0
9235.48,9.99,7.35,389.34,70.96,45,1,1,0,0,0,0,0,0,0,0,0
4230.81,2.61,860.54,385.74,7.59,35,0,0,0,0,1,0,0,0,0,0,0
8709.46,21.81,91.35,100.2,31.88,38,1,0,0,0,0,0,1,0,0,0,0
4785.93,10.09,82.91,196.4,39.42,40,0,0,0,0,0,0,0,0,1,0,0
473.78,4.49,74.49,189.46,33.53,28,0,0,0,0,0,0,0,1,0,0,0
6073.56,25.31,96.18,447.14,84.07,56,0,0,0,0,0,0,0,1,0,0,0
6722.82,1.14,268.03,39.44,22.17,63,0,0,0,0,1,0,0,0,0,0,0
2043.48,14.36,18.32,201.6,116.8,18,0,0,0,1,0,0,0,0,0,0,0
8289.27,15.37,13.75,181.34,93.21,85,0,0,1,0,0,0,0,0,0,0,0
7904.56,34.04,33.95,115.74,25.02,81,0,0,0,0,0,1,0,0,0,0,0
4200.34,0.14,80.63,46.26,2.38,89,0,0,0,0,0,0,0,1,0,0,0
3138.77,6.02,58.16,344.01,16.28,85,0,0,0,1,0,0,0,0,0,0,0
1236.78,8.52,2.22,346.12,7.21,71,0,0,0,0,0,0,1,0,0,0,0
6572.16,1.57,52.11,161.43,12.34,51,0,0,0,0,0,1,0,0,0,0,0
4483.95,2.1,10.68,329.37,9.52,62,0,0,0,0,0,0,0,0,0,1,0
1260.88,20.71,95.7,78.28,21.68,72,0,0,0,0,0,0,0,0,1,0,0
2445.58,22.31,36.93,380.77,171.45,68,0,0,1,0,0,0,0,0,0,0,0
8651.3,1.14,30.86,458.42,38.31,64,0,0,0,0,0,0,0,0,0,0,1
7987.46,29.51,56.34,349.77,11.76,38,0,1,0,0,0,0,0,0,0,0,0
9885.71,16.26,40.11,96.05,11.06,42,0,0,0,0,0,0,0,0,1,0,0
7304.26,16.81,429.5,480.24,54.75,37,1,0,0,0,0,0,1,0,0,0,0
3993.37,1.17,66.38,351.19,39.43,29,0,0,0,0,0,0,0,0,0,0,1
3176.37,20.41,55.45,143.51,7.01,20,0,0,0,0,0,1,0,0,0,0,0
4661.51,0.8,62.7,442.83,9.19,38,0,0,0,0,0,0,1,0,0,0,0
5232.35,4.65,26.92,358.81,0.21,63,0,0,0,0,0,1,0,0,0,0,0
5503.8,3.64,66.68,314.6,13.17,51,0,0,0,0,0,0,0,0,0,0,1
1333.68,7.13,69.28,11.99,35.07,56,0,0,0,1,0,0,0,0,0,0,0
2036.12,14.92,42.95,25.79,43.48,31,0,0,0,0,0,0,0,0,0,1,0
8444.19,3.63,33.44,398.83,15.4,73,0,0,0,1,0,0,0,0,0,0,0
2462.56,0.52,401.57,459.95,7.56,69,1,0,0,0,0,0,0,1,0,0,0
8147.88,34.27,24.32,28.3,75.16,24,0,0,0,0,0,1,0,0,0,0,0
2838.3,18.77,85.33,457.53,7.59,48,0,0,0,0,0,0,0,0,0,1,0
7472.7,16.23,84.54,446.83,5.37,73,1,0,0,0,0,0,1,0,0,0,0
967.39,6.34,82.66,270.44,4.91,69,1,0,1,0,0,0,0,0,0,0,0
6226.21,6.48,79.27,397.4,10.83,77,0,0,0,0,0,0,0,0,1,0,0
8072.35,1.16,48.36,480.42,5.83,21,0,0,0,0,0,1,0,0,0,0,0
4488.97,6.28,36.07,226.54,48.91,21,0,0,0,0,1,0,0,0,0,0,0
6260.73,19.92,56.38,426.75,77.95,75,0,0,0,0,0,0,0,1,0,0,0
9180.31,3.96,685.89,11.63,40.36,70,0,0,0,0,0,1,0,0,0,0,0
9558.73,6.32,50.33,174,68.82,29,0,0,0,1,0,0,0,0,0,0,0
7848.78,10.7,586.88,300.36,22.01,75,0,0,1,0,0,0,0,0,0,0,0
183.95,28.97,989.47,250.82,35.11,19,0,0,0,0,0,1,0,0,0,0,0
3223.27,12.64,93.28,452.22,9.85,26,0,0,0,1,0,0,0,0,0,0,0
1351.69,1.2,18.01,265.45,87.65,46,1,0,0,0,0,0,1,0,0,0,0
8447.43,15.65,98.05,175.33,1.6,85,0,1,0,0,0,0,0,0,0,0,0
4420.8,13.82,250.6,329.43,31.92,77,0,0,0,0,0,0,0,0,0,1,0
5338.18,22.68,2.21,366.93,1.37,26,1,0,1,0,0,0,0,0,0,0,0
9008.61,4.4,79.93,244.18,37.1,27,0,0,0,0,0,0,0,1,0,0,0
7010.86,25.31,855.57,487.02,12.07,68,0,0,0,0,0,0,0,1,0,0,0
1827.2,13.46,83.02,31.26,8.52,78,0,1,0,0,0,0,0,0,0,0,0
453.41,3.11,85.71,4.37,5.29,18,0,0,0,0,0,1,0,0,0,0,0
4835.19,14.61,15.41,282.26,0.38,36,0,0,0,0,0,0,0,0,0,0,1
7486.55,5.36,16.31,134.8,24.81,81,0,0,0,0,0,0,0,0,0,1,0
4756.31,3.35,60.84,6.68,60.74,68,0,0,0,1,0,0,0,0,0,0,0
3751.81,4.55,21.63,412.96,35.39,87,0,0,0,0,0,1,0,0,0,0,0
426.2,35.69,89.35,322.31,11.96,43,0,0,0,0,0,0,0,0,1,0,0
968.31,10.82,1.55,155.48,8.15,79,0,1,0,0,0,0,0,0,0,0,0
3445.03,5.68,789.15,247.51,64.45,41,1,0,0,0,1,0,0,0,0,0,0
8655.65,6.36,98.32,158.34,14.62,63,0,0,0,0,0,0,0,0,0,1,0
3518.8,7.51,70.83,115.24,26.63,55,0,0,1,0,0,0,0,0,0,0,0
1181.37,22.96,92.08,451.28,3.27,26,1,0,0,0,0,0,0,0,0,1,0
6885.47,4.31,98.54,406.31,4.2,46,1,0,0,0,0,0,0,0,0,0,1
7342.75,4.82,677.45,498.62,19.3,75,0,0,0,0,0,0,0,1,0,0,0
4633.15,0.83,21.92,388.72,83.66,34,1,1,0,0,0,0,0,0,0,0,0
1716.84,6.36,71.82,78.23,4.1,60,0,0,1,0,0,0,0,0,0,0,0
6497.78,0.04,49.62,87.91,5.95,60,0,0,0,0,1,0,0,0,0,0,0
2965.52,8.63,45.52,373.41,31.05,77,0,0,0,0,0,0,0,0,0,1,0
5126.35,0.78,38.88,446.46,5.56,36,1,0,0,0,0,0,1,0,0,0,0
7924.14,16.91,521.22,65.55,36.72,36,0,0,0,0,0,0,0,0,1,0,0
9358.41,15.26,9.09,439.54,19.14,83,0,0,0,0,1,0,0,0,0,0,0
3318.37,26.98,977.66,370.36,25.48,27,1,0,0,0,0,0,1,0,0,0,0
4036.98,2.68,32.83,306.28,12.12,42,1,0,0,0,0,0,0,0,1,0,0
6561.36,4.21,88.12,78.71,45.52,48,0,0,0,0,0,0,0,0,1,0,0
2489.04,3.26,39.4,178.57,47.96,71,0,0,0,0,1,0,0,0,0,0,0
3210.02,7.22,148.39,337.13,34.56,49,0,0,0,0,0,0,0,1,0,0,0
9572.77,5.94,22.79,223.45,1.04,48,0,0,0,0,1,0,0,0,0,0,0
9327.27,29.88,28.31,88.03,7.1,69,0,0,0,0,0,0,0,0,0,0,1
1083.19,4.73,65.23,88.46,15.08,44,0,0,0,0,0,0,0,0,1,0,0
1857.88,37.75,18.94,362.55,41.85,87,0,0,1,0,0,0,0,0,0,0,0
4915.14,15.93,980.31,104.34,4.3,71,1,0,0,0,0,0,1,0,0,0,0
2215.95,0.03,16.29,376.05,36.61,81,0,0,0,0,1,0,0,0,0,0,0
1462.18,5.22,85.08,67.39,23.17,50,0,0,1,0,0,0,0,0,0,0,0
1271.64,10.12,55.32,147.22,9.89,55,0,0,0,0,0,0,0,0,1,0,0
8559.93,5.11,13.6,140.38,72.54,88,1,0,0,0,0,0,0,0,0,1,0
8971.43,13.36,61.55,84.43,12.94,27,1,0,0,0,0,0,1,0,0,0,0
22.55,2.06,78.82,39,63.78,89,0,0,0,0,0,0,0,0,0,0,1
6782.71,7.78,46.47,100.66,1.39,31,0,0,0,0,0,0,1,0,0,0,0
2957.76,4.6,63.3,410.08,12.02,35,0,0,0,0,0,0,0,0,0,0,1
1877.57,13.21,42.9,265.29,60.36,79,0,0,0,1,0,0,0,0,0,0,0
2241.58,20.45,25.66,201.67,10.41,79,0,0,0,0,1,0,0,0,0,0,0
9191.44,1.29,34.01,455.79,114.16,47,1,0,0,0,1,0,0,0,0,0,0
598.61,7.24,68.26,265.65,12.14,39,0,0,0,0,0,0,0,0,0,1,0
3873.75,8,13.01,490.11,16.39,67,1,0,0,1,0,0,0,0,0,0,0
8674.66,13.15,76.23,191.55,51.72,26,0,0,0,0,0,0,0,1,0,0,0
8842.65,17.49,88.72,467.35,21.84,59,1,0,0,1,0,0,0,0,0,0,0
4571.98,8.49,49.67,47.51,58.26,54,1,0,1,0,0,0,0,0,0,0,0
6649.64,12.14,31.5,492.97,27.86,18,0,0,0,0,1,0,0,0,0,0,0
2238.62,1.83,9.1,23.68,79.25,18,0,0,0,0,1,0,0,0,0,0,0
8819.15,3.23,93.32,296.91,29.85,82,1,0,0,0,0,1,0,0,0,0,0
5553.95,12.93,66.71,324.16,1.15,88,0,0,0,1,0,0,0,0,0,0,0
9581.91,21.39,69.35,329.64,46.12,76,1,0,0,0,0,0,0,0,1,0,0
5955.93,32.26,14.89,148.96,57.07,37,1,1,0,0,0,0,0,0,0,0,0
2079.07,16.42,36.26,3.38,57.87,19,0,0,0,0,0,0,0,0,1,0,0
3549.8,6.19,39.26,131.78,35.01,61,0,0,0,0,0,1,0,0,0,0,0
3080.84,12.03,88.15,268.79,61.06,46,0,0,0,0,0,0,0,0,0,0,1
5550.32,14.39,21.83,321.54,47.36,67,0,0,0,0,0,0,0,0,0,1,0
3269.67,6.38,280.05,209.13,18.35,55,0,0,0,0,0,0,0,0,1,0,0
6317.23,15.6,66.59,474.07,2.57,29,0,1,0,0,0,0,0,0,0,0,0
8122.17,2.21,449.02,426.48,19.97,51,1,0,0,0,1,0,0,0,0,0,0
5766.95,11.48,70.22,13.96,29.91,26,0,0,0,1,0,0,0,0,0,0,0
4844.59,2.48,97.84,372.06,0.15,82,0,0,1,0,0,0,0,0,0,0,0
2014.06,9.81,77.37,447.42,13.16,20,0,0,0,0,1,0,0,0,0,0,0
7809.9,0.2,2,78.69,11.64,66,0,0,0,1,0,0,0,0,0,0,0
799.48,5.01,651.89,1.55,1.74,58,1,0,1,0,0,0,0,0,0,0,0
895.94,14.79,67.57,294.87,39.44,28,0,0,0,0,1,0,0,0,0,0,0
8386.69,29.76,34.76,313.17,52.67,74,1,0,0,1,0,0,0,0,0,0,0
8237.14,25.14,45.88,427.28,32.62,74,0,0,0,0,0,0,0,0,1,0,0
5716.3,3.9,67.13,497.97,97.94,65,0,0,0,0,0,0,0,0,0,0,1
7890.3,4.97,51.42,439.5,10.3,28,0,0,0,0,0,0,0,0,1,0,0
8931.56,12.4,13.77,144.58,20.69,21,0,0,0,0,0,0,0,0,0,0,1
5585.3,1.3,18.5,373.08,18.68,46,0,1,0,0,0,0,0,0,0,0,0
4661.31,1.07,75.27,108.4,85.38,70,0,0,0,0,0,0,0,1,0,0,0
6425.81,5.95,43.3,185.41,17.64,49,0,0,0,0,0,0,0,0,1,0,0
9880.07,1.13,57.89,26.85,38.94,74,0,0,0,0,0,0,1,0,0,0,0
5176.55,26.98,26.04,96.16,47.61,46,1,0,0,0,0,1,0,0,0,0,0
1760.32,15.8,13.15,110.28,6.29,83,0,0,0,0,0,0,0,0,0,0,1
8788.95,11.1,90.87,480.68,35.14,63,0,1,0,0,0,0,0,0,0,0,0
9593.66,2.24,79.61,215.01,2.65,34,0,0,0,0,0,0,0,0,0,0,1
9677.02,43.32,89.22,197.93,70.26,59,0,0,0,0,0,1,0,0,0,0,0
7710.18,3.9,35.01,54.93,32.73,82,0,0,1,0,0,0,0,0,0,0,0
892.89,2.18,9.19,148.44,15.18,60,0,0,0,0,0,1,0,0,0,0,0
152.91,3.86,405.99,283.31,27.32,34,0,0,0,0,0,0,0,1,0,0,0
8191.12,3.23,89.72,126.01,7.7,28,0,0,0,0,0,0,1,0,0,0,0
2350.04,5.31,613.3,284.32,34.69,23,0,0,0,0,0,1,0,0,0,0,0
2277.98,1.59,92.41,75.63,17.46,39,0,0,0,0,0,0,0,1,0,0,0
5847.29,1.81,29.99,36.67,48.91,48,0,0,0,0,0,0,0,0,0,0,1
243.66,8.03,99.58,317.98,22.31,59,0,0,0,0,0,0,1,0,0,0,0
6225.11,39.28,525.36,89.16,16.86,78,0,0,0,0,0,0,0,1,0,0,0
8330.49,1.35,87.77,298.5,12.23,45,0,0,0,0,0,0,0,0,1,0,0
9417.53,0.53,19.6,391.32,1.49,31,1,0,1,0,0,0,0,0,0,0,0
8549.49,22.86,2.46,243.94,9.1,78,0,0,1,0,0,0,0,0,0,0,0
9218.48,29.51,35.63,347.39,19.07,19,1,0,0,0,0,1,0,0,0,0,0
782.88,15.63,61.96,60.49,1.05,21,0,0,0,0,0,0,0,0,1,0,0
3877.38,0.26,83.77,263.67,1.9,83,0,0,0,0,1,0,0,0,0,0,0
6074.58,11.6,131.23,204.93,1.65,47,0,1,0,0,0,0,0,0,0,0,0
1934.48,12.53,800.08,325.02,69.41,63,1,0,0,0,0,0,1,0,0,0,0
6436,5.68,635.11,80.83,22.52,56,0,0,0,0,1,0,0,0,0,0,0
1412.06,14.46,11.24,326.84,116.32,83,0,0,0,0,0,0,0,0,1,0,0
9561.08,12.43,14.89,53.41,11.15,67,0,0,0,1,0,0,0,0,0,0,0
7522.7,8.87,56.52,277.55,99.13,84,0,1,0,0,0,0,0,0,0,0,0
3873.02,2.05,93.81,173.83,26.68,87,0,0,0,0,0,0,0,0,0,1,0
